Word	Count	Emotions
viticulture	1	
husbandman	1	
horticulturist	1	
gardener	1	
agricultor	1	
agriculturist	1	
cultivator	1	
woodcutter	1	
granger	1	
vigneron	1	
viticulturist	1	
triptolemus	1	
grassplot	1	
shrubbery	1	
pinery	1	
pinetum	1	
orchard	1	
vinery	1	
orangery	1	
plough	1	
agricultural	1	
agrarian	1	
agrestic	1	
arable	1	
horticultural	1	
anthropogeny	1	
anthropography	1	
anthroposophy	1	
ethnology	1	
ethnography	1	
earthling	1	
quidam	1	
commonweal	1	
anthropoid	1	
wedgwood	1	
drake	1	
gibcat	1	
tomcat	1	
capon	1	
androgen	1	
masculinize	1	
unwomanly	1	
pagina	1	
commodatus	1	
donatus	1	
muliebrity	1	
womanhood	1	
womankind	1	
softer	1	
weaker	1	
madam	1	
madame	1	
goody	1	
frau	1	
frow	1	
vrouw	1	
feminist	1	
suffragette	1	
suffragist	1	
sissy	1	negative
tabita	1	
lioness	1	
tigress	1	
gynecaeum	1	
estrogen	1	
oestrogen	1	
relatives	1	
feminize	1	
feminine	1	
maidenly	1	
wifely	1	
womanish	1	
gynecic	1	
gynaecic	1	
hers	1	
garmented	1	
zieht	1	
uns	1	
hinan	1	
perfected	1	
vidrio	1	
mujer	1	
masculinity	1	
maleness	1	
femininity	1	
mating	1	
coitus	1	
libido	1	
arousal	1	
estrus	1	
oestrus	1	
tumescence	1	
boner	1	
autoeroticism	1	
onanism	1	
sexiness	1	
porn	1	disgust, negative
porno	1	negative
hardcore	1	
softcore	1	
cheesecake	1	negative
beefcake	1	
playboy	1	
magazines	1	
photos	1	
homosexuality	1	
bisexuality	1	
sodomy	1	
buggery	1	
pederasty	1	
copulate	1	
fornicate	1	
fuck	1	
masturbate	1	
aroused	1	
rutting	1	
perceptivity	1	
perceptive	1	
trembles	1	
obtuseness	1	
paraesthesia	1	
hemiplegia	1	
chloral	1	
nitrous	1	
protoxide	1	
chemsubcfs	1	
impercipient	1	
delice	1	
voluptales	1	
commendat	1	
rarior	1	
suffrance	1	
dolour	1	
headache	1	negative
cephalalgia	1	
earache	1	
ischiagra	1	
lumbago	1	
neuralgia	1	fear, negative, sadness
odontalgia	1	
otalgia	1	
podagra	1	
rheumatism	1	anger, fear, negative, sadness
sciatica	1	negative
tic	1	
douloureux	1	
toothache	1	fear, negative
tormina	1	
torticollis	1	
crick	1	
colic	1	negative
cruciation	1	
gouty	1	
podagric	1	
torminous	1	
taction	1	
tactility	1	
palpation	1	
palpability	1	
contrectation	1	
forefinger	1	
antenna	1	
palpus	1	
grabble	1	
twiddle	1	
tactual	1	
tactile	1	
sensations	1	
pruritis	1	
formication	1	
stereognosis	1	
stereognostic	1	
titillative	1	
benumbed	1	
deadened	1	
calidity	1	
incalescence	1	
incandescence	1	
phlogiston	1	
pyrotechny	1	
adiathermancy	1	
recalescence	1	
afric	1	
bengal	1	
broiling	1	
pyrology	1	
thermology	1	
thermotics	1	
thermodynamics	1	
kilocalorie	1	
therm	1	
kelvin	1	
kelvins	1	
centigrade	1	
celsius	1	
fahrenheit	1	
swelter	1	
recalesce	1	
unfrozen	1	
thermic	1	
calorific	1	
torrid	1	negative
steamy	1	
stifling	1	
incalescent	1	
candent	1	
afire	1	
sudorific	1	
sweltering	1	
sweltered	1	
plutonic	1	
igneous	1	
whirlwinds	1	
siberia	1	
nova	1	
zembla	1	
snowflake	1	
sleet	1	negative
hailstone	1	
lolly	1	
icicle	1	
iceberg	1	
icefloe	1	
floe	1	
berg	1	
glacier	1	
serac	1	
pruina	1	
chilliness	1	
horripilation	1	
frostbite	1	negative
didder	1	
horripilate	1	
chilly	1	negative
gelid	1	
algid	1	
bleak	1	negative, sadness
nipping	1	
pinching	1	
chilled	1	
aguish	1	
transi	1	
frostbitten	1	
frosty	1	
pruinose	1	
wintry	1	
brumal	1	
hibernal	1	
siberian	1	
hyemal	1	
hyperboreal	1	
icebound	1	
unwarmed	1	
isocheimal	1	
isocheimenal	1	
isocheimic	1	
pierre	1	
fendre	1	
tepefaction	1	
torrefaction	1	
ambustion	1	
accension	1	
concremation	1	
scorification	1	
cautery	1	
cauterization	1	
ustulation	1	
calcination	1	
refining	1	
incineration	1	negative
cineration	1	
carbonization	1	
ignition	1	
adustion	1	
deflagration	1	
conflagration	1	anger, fear, negative
empyrosis	1	
arson	1	anger, fear, negative
dafe	1	
coction	1	
estuation	1	
decoction	1	
ebullioscope	1	
flannel	1	
petroleuse	1	
biological	1	
cauterizer	1	
moxa	1	
regia	1	
nitric	1	
nitromuriatic	1	
chemsubprefix	1	
particles	1	
beta	1	
isotopes	1	
tritium	1	
uranium	1	
plutonium	1	
radon	1	fear, negative
radium	1	
artifacts	1	
requiring	1	
ceramics	1	
stoneware	1	
naptha	1	
inflammability	1	
combustibility	1	
diathermancy	1	
transcalency	1	
stive	1	
sunbathe	1	
ignite	1	
singe	1	
bake	1	
torrefy	1	
cauterize	1	
char	1	
calcine	1	
incinerate	1	
scorify	1	
molten	1	
diathermal	1	
diathermanous	1	
infrigidation	1	
congelation	1	
conditioner	1	
dehumidifier	1	
glaciate	1	
regelate	1	
cooled	1	
frigorific	1	
athanor	1	
hypocaust	1	
reverberatory	1	
limekiln	1	
tuyere	1	
brasier	1	
salamander	1	
boiler	1	
kitchener	1	
caboose	1	
camboose	1	
ashpan	1	
andiron	1	
ashdrop	1	
backlog	1	
franklin	1	
convective	1	
bakehouse	1	
sudatory	1	
turkish	1	
sauna	1	
vaporarium	1	
refrigeratory	1	
frigidarium	1	
icehouse	1	
icepail	1	
icebag	1	
icebox	1	
polyurethane	1	
refrigerating	1	
cubes	1	
chipped	1	
wallsend	1	
anthracite	1	
culm	1	
shale	1	
peat	1	
firewood	1	
bobbing	1	
sulphur	1	
amadou	1	
bavin	1	
pyrotechnic	1	
fueled	1	
candles	1	
lamps	1	
nitromethane	1	
petrol	1	
gasohol	1	
ethanol	1	
methanol	1	negative
lox	1	
propane	1	
butane	1	
vesuvian	1	
fusee	1	
locofoco	1	
linstock	1	
carbonaceous	1	
noncombustible	1	
pumper	1	
backfire	1	
firebreak	1	
tetrachloride	1	
sprinklers	1	
sprinkler	1	
regulations	1	
flameproof	1	
nonflammable	1	
uninflammable	1	
unflammable	1	
thermometrograph	1	
anschutz	1	
telethermometer	1	
thermopile	1	
thermoscope	1	
pyrometer	1	
thermocouple	1	anticipation
thermostat	1	
thermoregulator	1	
sapidity	1	
aftertaste	1	negative
degustation	1	
gustation	1	
smatch	1	
sapid	1	
saporific	1	
gustatory	1	
blandness	1	
tastelessness	1	
savorless	1	
mawkish	1	
untasted	1	
ammoniac	1	
hartshorn	1	
segar	1	
cigarette	1	negative
cavendish	1	
fid	1	
rappee	1	
vellicating	1	
escharotic	1	
saline	1	
brackish	1	
briny	1	
acridness	1	
angostura	1	
alkaloids	1	
bitterish	1	
poupon	1	
achar	1	
allspice	1	
jamaica	1	
chutney	1	
cubeb	1	
pimento	1	
chili	1	
oregano	1	
cloves	1	
fennel	1	
parsley	1	
rosemary	1	
thyme	1	
marjoram	1	
pods	1	
paprika	1	positive
stigmas	1	
ginger	1	
deliciousness	1	
venison	1	
toothful	1	
toothsome	1	
scrumptious	1	positive
amusare	1	
laisse	1	
amaritude	1	
quassia	1	
marah	1	
unsweetened	1	
unsweet	1	
dulcitude	1	
molasses	1	
confection	1	
confectionary	1	
conserve	1	positive
confiture	1	
licorice	1	
marmalade	1	
lollipop	1	
bonbon	1	
jujube	1	
comfit	1	
sweetmeat	1	
caramel	1	
damson	1	
glucose	1	
sirup	1	
mithai	1	
sorghum	1	
taffy	1	
hydromel	1	
meade	1	
metheglin	1	
honeysuckle	1	
aperitif	1	
beets	1	
dextrose	1	
saccharin	1	
cyclamate	1	
aspartame	1	
saccharine	1	
sacchariferous	1	
candied	1	positive
honied	1	
nectarious	1	
melliferous	1	
sweetened	1	
acidity	1	
ph	1	
verjuice	1	
alum	1	
acidify	1	
acidulate	1	
acidulous	1	
acidulated	1	
acetose	1	
sourish	1	
acescent	1	
subacid	1	
styptic	1	
olfaction	1	
olfactories	1	
odorant	1	
bloodhound	1	
detected	1	
spoor	1	
odoriferous	1	
graveolent	1	
olfactory	1	anticipation, negative
inodorousness	1	
deodorant	1	
deodorization	1	
deodorizer	1	
onodorate	1	
scentless	1	
deodorized	1	
deodorizing	1	
aroma	1	positive
agalloch	1	
agallochium	1	
calambac	1	
calambour	1	
champak	1	
horehound	1	
marrubium	1	
muskrat	1	
napha	1	
olibanum	1	
myrcia	1	
pastil	1	
pastille	1	
perfumes	1	
arabia	1	
otto	1	
ottar	1	
attar	1	
bergamot	1	
civet	1	
scentbag	1	
sachet	1	
vinaigrette	1	
cologne	1	
perfumer	1	
eucalyptus	1	
pinene	1	
perfumed	1	
perfumatory	1	
thuriferous	1	
muscadine	1	
stench	1	
malodor	1	
empyreuma	1	
mustiness	1	
rancidity	1	
foulness	1	
stoat	1	
assafoetida	1	
stinkpot	1	
fitchet	1	
fitchew	1	
fourmart	1	
peccary	1	
offensively	1	
frouzy	1	
olid	1	
stinking	1	disgust, negative
empyreumatic	1	
sonorousness	1	
acoustics	1	
phonetics	1	
diacoustics	1	
diaphonics	1	
phonetism	1	
soniferous	1	
sonorific	1	
phonocamptic	1	
trills	1	
forensis	1	
strepitus	1	
stilly	1	
hushed	1	
rao	1	
grosse	1	
seelen	1	
dulden	1	
vertu	1	
ceux	1	
sar	1	
loudness	1	anger, negative
clangor	1	
bombilation	1	
bobbery	1	
tintamarre	1	
noisy	1	anger, negative
clangorous	1	
multisonous	1	
rackety	1	
sleepers	1	
loudly	1	
undertone	1	
underbreath	1	
susurration	1	
hoarseness	1	
susurrate	1	
stifled	1	anger, fear, negative, sadness
purling	1	
whispered	1	
susurrant	1	
susurrous	1	
pianissimo	1	
inaudibly	1	
decrepitation	1	
crepitation	1	
implosion	1	
nitroglycerine	1	
nitrocellulose	1	
picric	1	
ping	1	
click	1	
crackle	1	
brustle	1	
crepitate	1	
kaboom	1	
whamo	1	
heewhack	1	
berloque	1	
bombination	1	
rumbling	1	
drumroll	1	
dingdong	1	
tantara	1	
rataplan	1	
whirr	1	
rubadub	1	
clutter	1	
rails	1	
bombinate	1	
covers	1	
tintinabulation	1	
zap	1	
zot	1	
profondo	1	
baritone	1	
barytone	1	
contralto	1	
tinnitus	1	
doorbell	1	
buzzer	1	
cymbals	1	
vibrations	1	
overtone	1	
aromaticity	1	
unsaturation	1	
valence	1	
resonate	1	
jingle	1	
gingle	1	
tink	1	
resounding	1	
reverberant	1	
tintinnabulary	1	
vibrant	1	
jangled	1	
echoing	1	
silencer	1	
dampen	1	
nonresonant	1	
dampened	1	
buzzing	1	
cooker	1	
punctured	1	
radiator	1	
whiz	1	
rustle	1	
fizz	1	
sizzle	1	anger
swish	1	
sibilant	1	
wheezy	1	
soprano	1	
testa	1	
clank	1	
oreilles	1	
stridulous	1	
bawl	1	
halloa	1	
screak	1	
yaup	1	
clamant	1	
bowwow	1	
latration	1	
belling	1	
reboation	1	
wailing	1	
rebellow	1	
yap	1	
yip	1	
yipe	1	
gruntle	1	
whinny	1	
mewl	1	
meow	1	
caterwaul	1	
baa	1	
bleat	1	
moo	1	
troat	1	
turkeys	1	
honk	1	
gaggle	1	
caw	1	
squawk	1	
cluck	1	
hoo	1	
cheep	1	
tweet	1	
bugs	1	
snakes	1	
woodpecker	1	
latrant	1	
remugient	1	
mugient	1	
rebellowing	1	
reboant	1	
timbre	1	
gamut	1	
diapason	1	
clef	1	
syncopation	1	
appoggiato	1	
appoggiatura	1	
acciaccatura	1	
shrillness	1	
semitone	1	
diatessaron	1	
breve	1	
semibreve	1	
semiquaver	1	
demisemiquaver	1	
hemidemisemiquaver	1	
supertonic	1	
mediant	1	
submediant	1	
subdominant	1	
octave	1	
tetrachord	1	
emmeleia	1	
unisonance	1	
homophony	1	
euphonism	1	
harmonics	1	
counterpoint	1	
faburden	1	
harmonist	1	
contrapuntist	1	
symphonize	1	
unisonant	1	
concentual	1	
symphonizing	1	
isotonic	1	
homophonous	1	
assonant	1	
ariose	1	
melic	1	
tunable	1	
canorous	1	
euphonic	1	
euphonical	1	
symphonious	1	
harshly	1	
dissonant	1	
tuneless	1	
untunable	1	
unmelodious	1	
immelodious	1	
singsong	1	
aria	1	
arietta	1	
sonata	1	positive
pastorale	1	
cavatina	1	
roulade	1	
fantasia	1	
concerto	1	
variations	1	
cadenza	1	
fugue	1	
notturno	1	
operetta	1	
oratorio	1	
passamezzo	1	
toccata	1	
vorspiel	1	
tweedledum	1	
tweedledee	1	
concerted	1	
vocalism	1	
canticle	1	
bravura	1	
recitative	1	
recitativo	1	
solfeggio	1	
lydian	1	
strains	1	
solo	1	
duo	1	
quartett	1	
septett	1	
chorale	1	
terzetto	1	
choral	1	joy, positive
wagnerian	1	
andantino	1	
alla	1	
capella	1	
maestoso	1	
moderato	1	
allegretto	1	
spiritoso	1	
vivace	1	
veloce	1	
prestissimo	1	
brio	1	
capriccioso	1	
scherzo	1	
scherzando	1	
legato	1	
staccato	1	positive
diminuendo	1	
rallentando	1	
affettuoso	1	
pizzicato	1	
desto	1	
arose	1	
savageness	1	
artiste	1	positive
musicians	1	
accompanist	1	
accordionist	1	
instrumentalist	1	
organist	1	
pianist	1	
violinist	1	
flautist	1	
harper	1	
fifer	1	
catgut	1	
orchestral	1	
waits	1	
vocalist	1	
melodist	1	
chaunter	1	
chauntress	1	
songstress	1	
cantatrice	1	
liedertafel	1	
nightingale	1	
philomel	1	
bulbul	1	
mavis	1	
orpheus	1	
erato	1	
euterpe	1	
solmization	1	
thrum	1	
strum	1	
orchestrina	1	
monochord	1	
stringed	1	
polychord	1	
archlute	1	
mandola	1	
mandolin	1	
mandoline	1	
zither	1	
cither	1	
cithern	1	
gittern	1	
rebeck	1	
bandurria	1	
bandura	1	
banjo	1	
bina	1	
vina	1	
xanorphica	1	
violin	1	
gamba	1	
cremona	1	
violoncello	1	
theorbo	1	
contrabasso	1	
violone	1	
pianoforte	1	
harpsichord	1	
clavichord	1	
clarichord	1	
manichord	1	
clavier	1	
virginals	1	
dulcimer	1	
vielle	1	
pianino	1	
eolian	1	
harmonium	1	
harmoniphon	1	
accordion	1	
seraphina	1	
concertina	1	
humming	1	
fife	1	
piccolo	1	
flageolet	1	
claronet	1	
bassetto	1	
oboe	1	
hautboy	1	
cor	1	
anglais	1	
inglese	1	
contrafagotto	1	
bagpipes	1	
musette	1	
ocarina	1	
pandean	1	
sirene	1	
doodlesack	1	
harmoniphone	1	
trombone	1	
ophicleide	1	
saxophone	1	
sax	1	
buglehorn	1	
saxhorn	1	
flugelhorn	1	
althorn	1	
helicanhorn	1	
posthorn	1	
sackbut	1	
euphonium	1	
bombardon	1	
tuba	1	
tambourine	1	
tamborine	1	
tabor	1	
tabret	1	
tabourine	1	
taborin	1	
timpani	1	
tympani	1	
tymbal	1	
timbrel	1	
castanet	1	
harmonica	1	
zambomba	1	
bars	1	
harmonicon	1	
xylophone	1	
sordine	1	
sordet	1	
auscultation	1	
auricle	1	
eardrum	1	
tympanic	1	
amplifying	1	
intercom	1	
radiotelephone	1	
radiophone	1	
cb	1	
poinfo	1	
reproducing	1	
gramophone	1	
megaphone	1	
phonorganon	1	
directional	1	
hearer	1	
listener	1	
otology	1	
otorhinolaryngology	1	
physicians	1	
otologist	1	
otorhinolaryngologist	1	
harken	1	
inaudibility	1	
inaudibleness	1	
earless	1	
stunned	1	fear, negative, surprise
deafened	1	
trunkmaker	1	
sunbeam	1	
aureola	1	
facula	1	
coruscation	1	
fulguration	1	
brightness	1	positive
effulgence	1	
refulgence	1	
fulgor	1	
fulgidity	1	
dazzlement	1	
resplendence	1	
transplendency	1	
luminousness	1	
luminosity	1	
nitency	1	
irradiation	1	
actinism	1	
xray	1	
photology	1	
photometry	1	
dioptrics	1	
catoptrics	1	
clairobscur	1	
refractivity	1	
glister	1	
glisten	1	
scintillate	1	
coruscate	1	
bedazzle	1	
fulgurate	1	
irradiate	1	
illume	1	
illumine	1	
luminiferous	1	
luculent	1	
lucific	1	
luciferous	1	
splendent	1	
nitid	1	
lustrous	1	positive
shiny	1	
scintillant	1	
sheeny	1	
burnished	1	
transplendent	1	
refulgent	1	
effulgent	1	
fulgid	1	
fulgent	1	
rutilant	1	
photogenic	1	
heliographic	1	
heliophagous	1	
murk	1	
cimmerian	1	
sablevested	1	
penumbra	1	
obscuration	1	
obumbration	1	
obtenebration	1	
noctivagation	1	
hohlraum	1	
obumbrate	1	
bedarken	1	
darksome	1	
darkling	1	
tenebrious	1	
sombrous	1	
caliginous	1	
sunless	1	
lightless	1	
unilluminated	1	
murksome	1	
noctivagant	1	
noctivagous	1	
collied	1	
ajax	1	
gliming	1	
cockshut	1	
moonglade	1	
firelight	1	
darkish	1	
shadowed	1	
blear	1	
obnubilated	1	
crepuscular	1	
sirius	1	
canicula	1	
aldebaran	1	
zodiacal	1	
anthelion	1	
parhelion	1	
borealis	1	
australis	1	
kugelblitz	1	
scintillator	1	
luminescence	1	
firedrake	1	
glowworm	1	
anglerfish	1	
lanthorn	1	
bougie	1	
argand	1	
flambeau	1	
gaselier	1	
chandelier	1	
electrolier	1	
candelabrum	1	
candelabra	1	
girandole	1	
candlestick	1	
tungsten	1	
flashlight	1	
laser	1	positive, trust
maser	1	
microwave	1	
contacts	1	
filler	1	
fizgig	1	
luminescent	1	
chemiluminescent	1	
blossomed	1	
orbed	1	
severs	1	
chick	1	
portiere	1	
chador	1	
folding	1	
bowery	1	
thickets	1	
transparence	1	
clarity	1	
translucence	1	
diaphaneity	1	
pellucidity	1	
limpidity	1	
transillumination	1	
translumination	1	
vitrite	1	
pellucid	1	
diaphanous	1	
limpid	1	
hyaline	1	
hyaloid	1	
vitreform	1	
opaqueness	1	
adiaphanous	1	
cloudiness	1	fear, negative
muddiness	1	
haziness	1	
nephelometer	1	
semiopacity	1	
opalescence	1	
milkiness	1	
pearliness	1	
mica	1	
semitransparent	1	
semipellucid	1	
semidiaphanous	1	
semiopacous	1	
semiopaque	1	
frosted	1	
opalesce	1	
coloration	1	
primaries	1	
chromatics	1	
spectroscopy	1	
chromatism	1	
chromatology	1	
spectrograph	1	
colorimeter	1	
pigment	1	
tinct	1	
colorific	1	
tingent	1	
tinctorial	1	
chromatogenous	1	
tingible	1	
unfaded	1	
multihued	1	
flaring	1	
decoloration	1	
pallor	1	
pallidness	1	
pallidity	1	
decolorize	1	
achromatize	1	
achromatic	1	
aplanatic	1	
etiolated	1	
hueless	1	
pallid	1	
palefaced	1	
albification	1	
lactescence	1	
eburin	1	
barium	1	
sulphate	1	
titanium	1	
ceruse	1	
whiten	1	
snowy	1	
chalky	1	
argentine	1	
canescent	1	
whitish	1	
blanched	1	
swartliness	1	
nigrification	1	
infuscation	1	
sloe	1	
darkie	1	
ethiop	1	
sambo	1	
lampblack	1	
blueblack	1	
infuscate	1	
denigrate	1	
sable	1	
swarthy	1	
inky	1	
ebon	1	
atramentous	1	
swart	1	
ethiopic	1	
november	1	
nigrescent	1	
payne	1	
calcareous	1	
limy	1	
favillous	1	
silvered	1	
cinereous	1	
cineritious	1	
bister	1	
sepia	1	
embrown	1	
dapple	1	
auburn	1	
castaneous	1	
chestnut	1	
fuscous	1	
brunette	1	
whitey	1	
berry	1	
mahogany	1	
khaki	1	
tanned	1	positive
vermilion	1	
carmine	1	
crimson	1	
carnation	1	
barry	1	
magenta	1	
damask	1	
gules	1	
cinnabar	1	
cochineal	1	
fuchsine	1	
madder	1	
annotto	1	
annatto	1	
realgar	1	
minium	1	
rubescence	1	
rubicundity	1	
rubification	1	
erubescence	1	
rubify	1	
reddish	1	
rufous	1	
blowed	1	
rubicund	1	
rubiform	1	
stammell	1	
murrey	1	
carroty	1	
sorrel	1	
lateritious	1	
rubineous	1	
rubricose	1	
rufulous	1	
erubescent	1	
reddened	1	
turkey	1	
lobster	1	
vert	1	
verd	1	
verdigris	1	
malachite	1	
aquamarine	1	
absinthe	1	
menthe	1	
verte	1	
verditer	1	
verdine	1	
copperas	1	
viridity	1	
viridescence	1	
verditure	1	
glaucoma	1	
rokunaisho	1	
glaucous	1	
greenish	1	
virent	1	
virescent	1	
footnote	1	
theories	1	
gamboge	1	
lemonyellow	1	
orpiment	1	
aureolin	1	
xanthein	1	
xanthin	1	
zaofulvin	1	
crocu	1	
xanthite	1	
yolk	1	
jaundice	1	fear, negative
london	1	
icterus	1	
aureate	1	
citrine	1	
fulvous	1	
fulvid	1	
luteous	1	
xanthic	1	
xanthous	1	
auricomous	1	
creamcolored	1	
xanthocarpous	1	
xanthochroid	1	
xanthopous	1	
quince	1	
aniline	1	
gridelin	1	
purpure	1	
lividness	1	
empurple	1	
violet	1	
lavender	1	
lilac	1	
puce	1	
mauve	1	
ultramarine	1	
smalt	1	
cobalt	1	
cyanogen	1	
prussian	1	
syenite	1	
bice	1	
indigo	1	
zaffer	1	
indicolite	1	
bluishness	1	
azure	1	
cerulean	1	
cerulescent	1	
bluish	1	
cadmium	1	
grosbeak	1	
lobelia	1	
ochreous	1	
trichroism	1	
iridescence	1	
zebra	1	
leopard	1	
cheetah	1	
ocelot	1	
ophite	1	
tartan	1	
parquetry	1	
tesserae	1	
strigae	1	
chequers	1	
variegate	1	
chequer	1	
bespeckle	1	
bespot	1	
damascene	1	
dichromatic	1	
bicolor	1	
versicolor	1	
kaleidoscopic	1	
iridescent	1	
chatoyant	1	
irisated	1	
pavonine	1	
piebald	1	
mottled	1	
marbled	1	
paned	1	
dappled	1	
cymophanous	1	
punctated	1	
powdered	1	
speckled	1	
flecked	1	
fleckered	1	
veined	1	
brinded	1	
brindled	1	
watered	1	
embroidered	1	
naevose	1	
stipiform	1	
strigose	1	
striolate	1	
perceptions	1	
eyesight	1	
espial	1	
perlustration	1	
gazebo	1	
belvedere	1	
periscope	1	
retina	1	
cornea	1	
orbs	1	
catopsis	1	
espy	1	
optic	1	
ophthalmic	1	
cecity	1	
amaurosis	1	
ablepsia	1	
braille	1	
guttaserena	1	
noctograph	1	
teichopsia	1	
bandaged	1	
eyeless	1	
visionless	1	
blindly	1	negative, sadness
purblindness	1	
lippitude	1	
myopia	1	anger, negative, sadness
presbyopia	1	
astigmatism	1	
daltonism	1	
nyctalopia	1	
strabismus	1	
strabism	1	
blearedness	1	
hemeralopia	1	
nystagmus	1	
xanthocyanopia	1	
nictitation	1	
blinkard	1	
albino	1	
scotomy	1	
ophthalmia	1	
hider	1	
deceptio	1	
visus	1	
phantasma	1	
brocken	1	
nictitate	1	
nictate	1	
myopic	1	
presbyopic	1	
monoculous	1	
dichroic	1	
beholder	1	
observer	1	
onlooker	1	
rubbernecker	1	
meniscus	1	
magnifier	1	
sunglass	1	
megascope	1	
tienoscope	1	
specs	1	
barnacles	1	
goggles	1	
eyeglass	1	
monocle	1	
bifocals	1	
sunglasses	1	
lorgnette	1	
spyglass	1	
binocular	1	
binoculars	1	
coated	1	
telephoto	1	
refracting	1	
refractor	1	
newtonian	1	
finder	1	
chromatoscope	1	
altazimuth	1	
dissecting	1	
sem	1	
tunneling	1	
components	1	
eyepiece	1	
focusing	1	
illuminator	1	
polarizer	1	
telescopes	1	
diffraction	1	
splitter	1	
lucida	1	
obscura	1	
stereopticon	1	
chromatrope	1	
thaumatrope	1	
stereoscope	1	
pseudoscope	1	
polyscope	1	
kaleidoscope	1	
eriometer	1	
actinometer	1	
lucimeter	1	
ligth	1	
photomultiplier	1	
photocell	1	
diffractometer	1	
monochrometer	1	
uv	1	
fourier	1	
abdominoscope	1	
gastroscope	1	
helioscope	1	
polariscope	1	
polemoscope	1	
abdominoscopy	1	
gastroscopy	1	
microscopist	1	
perceptibility	1	
conspicuity	1	
bassetting	1	
periscopism	1	
perceivable	1	
discernible	1	
stereoscopic	1	
panoramic	1	
oculis	1	
subjecta	1	
fidelibus	1	
invisibleness	1	
nonappearance	1	
indiscernible	1	
viewless	1	
inconspicuous	1	
unconspicuous	1	
eclipsed	1	
blurred	1	negative
fuzzy	1	
obscured	1	
veiled	1	
ombres	1	
chinoises	1	
phantasmagoria	1	
biograph	1	
cinematograph	1	
cosmorama	1	
georama	1	
phasis	1	
mien	1	
seem	1	
editio	1	
disappearing	1	
cogitative	1	
percipience	1	
intellectuality	1	
vernunft	1	
verstand	1	
divina	1	
particula	1	
aurae	1	
psyche	1	
sensorium	1	
pericranium	1	
cerebrum	1	
cranium	1	
brainpan	1	
computers	1	
cpu	1	
alu	1	
metaphysics	1	
psychics	1	
psychology	1	
pneumatology	1	
phrenology	1	
craniology	1	
cranioscopy	1	
concept	1	
metaphysician	1	
psychologist	1	
metaphysical	1	
nooscopic	1	
psychological	1	
cerebral	1	positive
animastic	1	
superphysical	1	
subconscious	1	
exulat	1	
empires	1	
falconer	1	
differentiate	1	
pavlovian	1	
moronic	1	negative
pejorative	1	
pavlov	1	
vegetatively	1	
cogitation	1	
lucubration	1	
pondering	1	
cerebration	1	
platonism	1	
workings	1	
thoughtfulness	1	positive
cogitate	1	
ponder	1	
perpend	1	
cud	1	
reconsider	1	
meditative	1	
reflective	1	
museful	1	
introspective	1	
philosophical	1	
divinely	1	
pluckt	1	
attitudes	1	
cogitare	1	
inunderstanding	1	
potato	1	
veg	1	
diverted	1	
undreamt	1	
unconsidered	1	
incogitable	1	
pascit	1	
inani	1	
organizing	1	
regulative	1	
curiousness	1	
inquisitiveness	1	
overcurious	1	
snoopy	1	
nosy	1	
peering	1	
inquisitory	1	
consumed	1	
alice	1	
wonderland	1	
incuriousness	1	
disinterest	1	
uninquisitive	1	
mindfulness	1	positive
intentiveness	1	
advertence	1	
advertency	1	
revisal	1	
advert	1	
cursorily	1	
hearken	1	
soldiers	1	
observing	1	
absorbed	1	positive
mesmerized	1	
hypnotized	1	
glued	1	
undistracted	1	
engrossing	1	
mesmerizing	1	
nota	1	
dekko	1	
ecco	1	
yoho	1	
vnimanie	1	
chui	1	
inconsideration	1	
inconsiderateness	1	
inadvertence	1	
inadvertency	1	
preoccupation	1	
moider	1	
unobservant	1	
unheeding	1	
inadvertent	1	
respectless	1	
percursory	1	
unreflective	1	
unreflecting	1	
ecervele	1	
brainsick	1	
rantipole	1	
abstracted	1	
distrait	1	
absentminded	1	
bemused	1	
daydreaming	1	
inattentively	1	
wanders	1	
woolgathering	1	
nesting	1	
watchfulness	1	
vigil	1	anticipation
loeil	1	
tidiness	1	
reck	1	
wakeful	1	
custodiet	1	
istos	1	
custodes	1	
watchers	1	
negligence	1	negative
paralipsis	1	
paralepsis	1	
paraleipsis	1	
micawber	1	
pretermit	1	
neglecting	1	negative
uncircumspect	1	
incircumspect	1	
unwary	1	
unwatchful	1	
neglected	1	anger, disgust, negative, sadness
unheeded	1	
unperceived	1	
unobserved	1	
unmarked	1	
unremarked	1	
unmissed	1	
shunted	1	
shelved	1	negative
unexamined	1	
unstudied	1	
unsearched	1	
unscanned	1	
unweighed	1	
unsifted	1	
negligently	1	negative
perquisition	1	
perscrutation	1	
inquest	1	
exploration	1	
exploitation	1	
baconian	1	
questioning	1	
interrogatory	1	
socratic	1	
reconnoitering	1	
query	1	
investigator	1	
querist	1	
examiner	1	
catechist	1	
scrutator	1	
scrutineer	1	
scrutinizer	1	
rummage	1	
preexamine	1	
interrogate	1	fear
catechize	1	
requisitory	1	
catechetical	1	
interrogative	1	
proposed	1	
quaere	1	
wahr	1	
riposte	1	
answering	1	
responsive	1	anticipation, positive, trust
reagent	1	
touchstone	1	
curcuma	1	
empiricism	1	
analyzer	1	
assayist	1	
experimenter	1	
experimentist	1	
experimentalist	1	
experimentee	1	
controlled	1	
epidemiological	1	
tryout	1	
trawl	1	
bushes	1	
probatory	1	
docimastic	1	
unverified	1	anticipation
unproven	1	
untested	1	
relativity	1	
matching	1	
magnis	1	
