Word	Count	Emotions
soberness	8	
david	8	
egyptians	8	
quake	8	fear
younger	8	
drowned	8	
constrained	8	negative
hair	8	
whit	8	
girded	8	
telling	8	
tarried	8	
example	8	
delivering	8	
tasted	8	
bank	8	trust
view	8	
desirest	8	
itself	8	
abide	8	
rumors	8	
thunderings	8	
founder	8	
harlots	8	
pit	8	
whore	8	disgust, negative
maketh	8	
divide	8	
slings	8	
worketh	8	
deceive	8	anger, disgust, negative, sadness
skins	8	
borne	8	
grievous	8	anger, fear, negative, sadness
inhabited	8	
matchless	8	
arrive	8	anticipation
copper	8	
destructions	8	
especially	8	
rend	8	negative
hiss	8	anger, fear, negative
hated	8	
waves	8	
bowels	8	disgust
woman	8	
too	8	
standard	8	
shoulders	8	
unless	8	
reigneth	8	
countries	8	
anxiety	8	anger, anticipation, fear, negative, sadness
harm	8	fear, negative
consecrate	8	
else	8	
serpent	8	disgust, fear, negative
esteemed	8	
wings	8	
around	8	
delightsome	8	
faces	8	
unite	8	
recover	8	
shame	8	disgust, fear, negative, sadness
creature	8	disgust, fear, negative
damned	8	negative
demands	8	
shook	8	
astray	8	fear, negative
pleasant	8	anticipation, joy, positive, surprise, trust
girdle	8	
thorns	8	
touched	8	negative
assyria	8	
lesser	8	disgust, negative
burden	8	
devour	8	negative
terror	8	fear, negative
equity	8	positive
cover	8	trust
risen	8	
ordinances	8	
envyings	8	
strifes	8	
miracle	8	anticipation, joy, positive, surprise, trust
committing	8	
dig	8	
sanctuaries	8	
ease	8	positive
crying	8	negative, sadness
anointed	8	
abundantly	8	
crime	8	anger, negative
hate	8	anger, disgust, fear, negative, sadness
degree	8	positive
spot	8	
declaring	8	
finish	8	
blotted	8	
preserving	8	
less	8	
awakened	8	
guiltless	8	
permitted	8	
tribute	8	positive
cimeters	8	
bury	8	sadness
question	8	positive
hunted	8	
suffering	8	disgust, fear, negative, sadness
scatter	8	
nights	8	
omner	8	
murdering	8	
costly	8	
priesthood	8	anticipation, joy, positive, sadness, trust
close	8	
melek	8	
senine	8	
scene	8	
dissented	8	
quarter	8	
avenge	8	
kib	8	
translated	7	
rid	7	
eternally	7	
eight	7	
curious	7	
following	7	
brightness	7	positive
offering	7	trust
accomplish	7	joy, positive
obliged	7	
tens	7	
books	7	
sold	7	
desirable	7	positive
strive	7	anticipation
praying	7	
male	7	
female	7	
strange	7	
standeth	7	
yesterday	7	
wickedly	7	
meaning	7	
ministering	7	
tumble	7	negative
proceeded	7	
pervert	7	anger, disgust, negative
stumble	7	negative
spiritually	7	
points	7	
door	7	
journeying	7	
journeyings	7	
giving	7	positive
reviled	7	
obtaining	7	
sakes	7	
shaken	7	
compass	7	trust
swollen	7	negative
tears	7	
quarters	7	
formed	7	
rulers	7	
heat	7	
exalted	7	joy, positive, trust
forsaken	7	anger, negative, sadness
haste	7	anticipation
gathereth	7	
teaching	7	
showing	7	
easily	7	
causing	7	
clear	7	
putteth	7	
glorify	7	anticipation, joy, positive, surprise, trust
necks	7	
streets	7	
nakedness	7	
flame	7	
despise	7	anger, disgust, negative
treasure	7	anticipation, joy, positive, trust
remembereth	7	
chariots	7	
staff	7	
spoil	7	disgust, negative
walking	7	
washed	7	
speed	7	
samaria	7	
cattle	7	
dwelleth	7	
noise	7	negative
widows	7	
robbed	7	
hurt	7	anger, fear, negative, sadness
howl	7	anger, disgust, fear, negative, sadness, surprise
cleave	7	fear
burial	7	anger, fear, negative, sadness
supposeth	7	
healing	7	anticipation, joy, positive, trust
denying	7	anticipation, negative
speedy	7	positive
working	7	positive
followers	7	
line	7	
run	7	
real	7	positive, trust
ignorance	7	negative
pierce	7	
persist	7	
verified	7	positive, trust
serious	7	
fasting	7	negative, sadness
confer	7	
duty	7	
assembled	7	
heavenly	7	anticipation, joy, positive, trust
blameless	7	positive
awoke	7	
bright	7	
purified	7	
forsake	7	negative, sadness
succor	7	
yielded	7	
poison	7	anger, disgust, fear, negative, sadness
flock	7	
protection	7	
lamentation	7	
supported	7	positive
drove	7	
withstand	7	anticipation, fear, positive
type	7	
fearing	7	fear, negative
wrong	7	negative
appeared	7	
tribulations	7	
racked	7	
plundering	7	
desireth	7	
trials	7	
leaving	7	
pull	7	positive
custom	7	
designs	7	
employ	7	trust
does	7	
expound	7	
sidom	7	
veil	7	
amulonites	7	
oh	7	
penitent	7	
resist	7	negative
extinct	7	negative, sadness
stratagem	7	
entrance	7	
freemen	7	
exchange	7	positive, trust
cumeni	7	
combination	7	
floods	7	
shiblom	7	
riplakish	7	
tight	7	
cohor	7	
honor	6	positive, trust
appearance	6	
bearing	6	
behalf	6	
descending	6	
mightest	6	
steadfast	6	positive, trust
stature	6	
robber	6	disgust, fear, negative
husband	6	
offerings	6	
jeremiah	6	
searched	6	
particular	6	
striving	6	
followed	6	
whiteness	6	joy, positive
press	6	
history	6	
beauty	6	joy, positive
virgin	6	positive, trust
loveth	6	
gulf	6	
beareth	6	
idleness	6	
stumbling	6	
casting	6	
unavoidably	6	
pacified	6	
flaming	6	
ascendeth	6	
uprightly	6	
hopes	6	
slaying	6	
fatigue	6	negative
honey	6	positive
molten	6	
tools	6	
past	6	
asunder	6	
stretch	6	
dance	6	joy, positive, trust
mention	6	
crucify	6	
liken	6	
graven	6	
wouldst	6	
sharp	6	
glorified	6	
spent	6	negative
fro	6	
nursing	6	
captives	6	
stubble	6	
shortly	6	anticipation
consumed	6	
gladness	6	joy, positive
sharpness	6	
utterance	6	
miserable	6	anger, disgust, negative, sadness
affixed	6	
incorruption	6	
eden	6	
object	6	
escape	6	anticipation, fear, negative, positive
sow	6	
solomon	6	
skin	6	
pleased	6	joy, positive
rebuke	6	negative
cheeks	6	
hole	6	
thanksgiving	6	joy, positive
maker	6	
ready	6	anticipation
fainted	6	
comes	6	
monster	6	fear, negative
breath	6	
deaf	6	
deceived	6	anger, negative
shrink	6	fear, negative, sadness
spend	6	
priestcrafts	6	
bond	6	
countenance	6	
seven	6	
wear	6	negative, trust
briers	6	
chaff	6	anger, fear, negative
counted	6	
darkened	6	fear, negative, sadness
each	6	
lips	6	
heavy	6	
tempt	6	
tread	6	
sorrows	6	
flames	6	
persecuted	6	
clean	6	joy, positive, trust
poisonous	6	anger, disgust, fear, negative, sadness
talk	6	positive
performances	6	
persecution	6	anger, disgust, fear, negative, sadness
siege	6	
speech	6	positive
malice	6	anger, fear, negative
denieth	6	
drinketh	6	
seemeth	6	
precepts	6	
turning	6	
praises	6	
persuadeth	6	
laboring	6	
heaped	6	
hundredth	6	
prune	6	
nethermost	6	
kinds	6	
delighted	6	anticipation, joy, positive, surprise
ferocious	6	anger, disgust, fear, negative
idolatry	6	disgust, fear, negative
observed	6	
amaleki	6	
memory	6	
separate	6	
slaves	6	
taxes	6	
fellow	6	positive, trust
whereof	6	
omnipotent	6	
steadfastly	6	
requisite	6	
divers	6	
deeds	6	
rising	6	anticipation, joy, positive
endeavor	6	anticipation, positive
interpreters	6	
contended	6	
shemlon	6	
backs	6	
subjected	6	negative, sadness
devilish	6	disgust, fear, negative
wills	6	
concealed	6	anticipation, fear, negative, surprise
innocent	6	positive, trust
forbear	6	
freely	6	joy, positive, trust
troubled	6	
trespasses	6	
baptizing	6	
villages	6	
chance	6	surprise
himni	6	
selected	6	
inequality	6	anger, fear, negative, sadness
acknowledge	6	
withdrew	6	
drawn	6	
partakers	6	
vessel	6	
perverse	6	anger, disgust, fear, negative
hypocrites	6	
value	6	
broke	6	fear, negative, sadness
sebus	6	
overpowered	6	
bestowed	6	
boasting	6	negative
lowly	6	negative, sadness
eighteenth	6	
inspired	6	joy, positive, surprise, trust
conquer	6	
scalp	6	
fortified	6	
orders	6	
wrongs	6	
accursed	6	anger, fear, negative, sadness
coriantor	6	
dish	6	
abridgment	5	
gentile	5	
faults	5	
whitmer	5	
sariah	5	
buildeth	5	
bed	5	
attitude	5	
stars	5	
bade	5	
running	5	
immovable	5	negative, positive, trust
talked	5	
accomplished	5	joy, positive
cavity	5	
mightier	5	
steel	5	
burnt	5	disgust, negative
ceaseth	5	
devoured	5	
forgiveness	5	
robe	5	
partaking	5	
wandered	5	
partaken	5	
short	5	
feeling	5	anger, anticipation, disgust, fear, joy, negative, positive, sadness, surprise, trust
exhorting	5	
representation	5	
diseases	5	
sand	5	
vapor	5	
silks	5	
temporally	5	
belongeth	5	
descended	5	
fiery	5	
adversary	5	anger, negative
want	5	
sling	5	
chastened	5	
says	5	
lies	5	
interpreted	5	
blow	5	
complain	5	anger, negative, sadness
crossed	5	
smooth	5	
wither	5	negative, sadness
dried	5	
merry	5	joy, positive
move	5	
grief	5	negative, sadness
guide	5	positive, trust
forests	5	
ass	5	negative
animals	5	
excuse	5	negative
counsels	5	
spit	5	disgust
zenock	5	
wander	5	
workings	5	
womb	5	positive
furnace	5	anger
polluted	5	
fulfill	5	joy, positive
teacheth	5	
listen	5	
glorious	5	
likened	5	
limbs	5	
friend	5	joy, positive, trust
tribulation	5	fear, negative, sadness
merits	5	
sense	5	positive
restoring	5	positive
weep	5	negative, sadness
encircle	5	
ascend	5	
trial	5	
depend	5	anticipation, trust
moth	5	
kindled	5	
drunk	5	
home	5	
paradise	5	
clothed	5	
assuredly	5	trust
knows	5	
profiteth	5	
murderer	5	anger, disgust, fear, negative, sadness
prudent	5	positive, trust
harrow	5	
buy	5	
perisheth	5	
hang	5	
reconciled	5	
sendeth	5	
majesty	5	positive, trust
excellent	5	joy, positive, trust
escaped	5	fear
grapes	5	
betwixt	5	
pruned	5	
whirlwind	5	fear, negative
ahaz	5	
rezin	5	
syria	5	
remaliah	5	
sanctify	5	anticipation, joy, positive, sadness, surprise, trust
snare	5	fear, negative
trouble	5	
adversaries	5	
decrees	5	
performed	5	
magnify	5	
regions	5	
birth	5	anticipation, fear, joy, positive, trust
sell	5	
forts	5	
inviteth	5	
alike	5	
eateth	5	
division	5	
unholy	5	fear, negative
leads	5	
relying	5	
ponder	5	
bid	5	
reigns	5	
lemuelites	5	
ishmaelites	5	
causeth	5	
selfsame	5	
lasciviousness	5	
looking	5	
tame	5	
draweth	5	
unquenchable	5	
reclaim	5	
swore	5	
testifying	5	
feeding	5	
stirring	5	
sabbath	5	
interpret	5	
entire	5	
correct	5	
infirmities	5	
confined	5	anger, disgust, fear, negative, sadness
accuse	5	
conscience	5	positive, trust
listeth	5	
remaineth	5	
dieth	5	
raising	5	
lame	5	
sinned	5	
patient	5	anticipation, positive
sincerity	5	positive
unworthy	5	disgust, negative
questions	5	
craftiness	5	
translate	5	
cloth	5	
prolong	5	disgust, negative
surround	5	anticipation, negative, positive
recall	5	
ordain	5	
contending	5	
exercised	5	
conduct	5	
ceasing	5	
unbelievers	5	
stealing	5	disgust, fear, negative
convince	5	anticipation, positive, trust
fasted	5	
gall	5	anger, disgust, negative
bitterness	5	anger, disgust, negative, sadness
common	5	
troubles	5	
blows	5	
imparted	5	
executed	5	
strengthened	5	
endeth	5	
await	5	anticipation
imagine	5	
workers	5	
professed	5	
privilege	5	
overshadowed	5	
catch	5	surprise
expert	5	positive, trust
reckoning	5	
sayest	5	
proper	5	positive
consciousness	5	positive
melchizedek	5	
suffice	5	
harrowed	5	
eleventh	5	
deceivings	5	
hit	5	anger, negative
beholding	5	
flatter	5	
atone	5	anticipation, joy, positive, trust
determination	5	positive, trust
meeting	5	
disbelieve	5	negative
dearly	5	
mindful	5	positive
conversion	5	
fifteenth	5	
antionum	5	
homes	5	
neglect	5	negative
exposed	5	negative
entrusted	5	
yourself	5	
claimeth	5	
commander	5	
fighting	5	anger, negative
soldiers	5	
coat	5	
pursuing	5	
powers	5	
judea	5	
length	5	
regained	5	
withheld	5	
agreed	5	positive, trust
stronger	5	
pachus	5	
prisons	5	
pacumeni	5	
timber	5	
tempests	5	
carnage	5	anger, disgust, fear, negative, sadness, surprise
game	5	
zemnarihah	5	
gilgal	5	
alms	5	
kneel	5	
levi	5	
ethem	5	
hearthom	5	
kim	5	
orihah	5	
barges	5	
thereon	4	
john	4	disgust, negative
sitting	4	
numberless	4	
praising	4	
exclaim	4	surprise
altar	4	
stiffneckedness	4	
lowliness	4	
forefathers	4	joy, positive, trust
required	4	
murmured	4	
behind	4	
beforehand	4	
treasury	4	
mourned	4	
protected	4	trust
room	4	
dressed	4	
along	4	
mist	4	
pointing	4	
roads	4	
worthy	4	positive, trust
jordan	4	
unfolded	4	
pondering	4	
bore	4	negative
earthquakes	4	
tumultuous	4	anger, fear, negative
formation	4	
purity	4	positive, surprise
goeth	4	
visiting	4	
publish	4	
deed	4	trust
founded	4	
dominion	4	fear, trust
vine	4	
rehearse	4	
final	4	
arrow	4	
energy	4	
arts	4	
difficulty	4	anger, fear, negative, sadness
construct	4	positive
thinketh	4	
instructed	4	
fed	4	
withhold	4	
breathe	4	
stricken	4	sadness
cow	4	
ox	4	
transpired	4	
particularly	4	
sepulchre	4	
scourged	4	
deal	4	anticipation, joy, positive, surprise, trust
restore	4	
princes	4	
highways	4	
lo	4	
rebellions	4	
abound	4	
overrun	4	
bloodsheds	4	
trembling	4	fear, negative
weighed	4	
used	4	
intercession	4	trust
opposition	4	anger, negative
prolonged	4	
transgressed	4	
doctrines	4	
hedge	4	
asketh	4	
industrious	4	
sackcloth	4	
plucked	4	
kindle	4	
reproach	4	anger, disgust, negative, sadness
foundations	4	
oppressor	4	anger, fear, negative, sadness
fail	4	
uncircumcised	4	
behooveth	4	
stirreth	4	
grasp	4	
foolishness	4	negative
lieth	4	
fools	4	
consequences	4	
carrying	4	
fighteth	4	
strangers	4	
haughtiness	4	
lebanon	4	
ships	4	
oppressed	4	
moon	4	
tabernacle	4	
fruitful	4	positive
rejoiceth	4	
mingle	4	
perceived	4	
prevail	4	anticipation, joy, positive
highway	4	
damascus	4	
conceive	4	
refuse	4	negative
consume	4	
banks	4	
offense	4	anger, disgust, fear, negative, sadness
hideth	4	
multiplied	4	
satisfied	4	joy, positive
decree	4	
indignation	4	anger, disgust, negative
punish	4	fear, negative
ax	4	
wolf	4	
play	4	
envy	4	
faint	4	
sinners	4	
remove	4	anger, fear, negative, sadness
pity	4	sadness
thrones	4	
steadfastness	4	
whirlwinds	4	
whisper	4	
benefit	4	positive
ending	4	
reveal	4	
precept	4	
tomorrow	4	anticipation
instances	4	
enough	4	
lengthen	4	
unshaken	4	
jacobites	4	
josephites	4	
friendly	4	anticipation, joy, positive, trust
enlarge	4	
condemneth	4	
mystery	4	anticipation, surprise
grew	4	
cumber	4	
ripened	4	
withered	4	disgust, negative
wept	4	
beseech	4	
opportunity	4	anticipation, positive
hunt	4	
often	4	
hungered	4	
forgiven	4	positive
mansions	4	
seasons	4	
warned	4	anticipation, fear, surprise
languages	4	
progress	4	anticipation, joy, positive
vary	4	
paid	4	
distant	4	
submit	4	anticipation
petition	4	
withholding	4	
manifestations	4	
findeth	4	
started	4	
subjection	4	negative
struggle	4	anger, fear, negative, sadness
barley	4	
peopled	4	
repair	4	
thirteenth	4	fear
host	4	
overtaken	4	
wronged	4	
resort	4	
dogs	4	
council	4	anticipation, positive, trust
publisheth	4	
watchmen	4	
perverting	4	
likeness	4	
amazement	4	
strictly	4	
travail	4	negative
redeemeth	4	
wilfully	4	
subjecting	4	
sting	4	anger, fear, negative
ascension	4	
revenge	4	anger, anticipation, fear, negative, surprise
departure	4	negative, sadness
subjects	4	
rejoicings	4	
gathering	4	
governed	4	
consulted	4	
instruments	4	
dethrone	4	
higher	4	
priestcraft	4	
spreading	4	
pretended	4	negative
steadiness	4	
strife	4	anger, negative
wearing	4	
robbing	4	
govern	4	positive, trust
grounds	4	
stain	4	disgust, negative
quickly	4	
regulations	4	
thenceforth	4	
testifieth	4	
profession	4	positive
snares	4	
owe	4	
officers	4	
senum	4	
reunited	4	
uniting	4	
explain	4	positive, trust
mortality	4	anger, fear, negative, sadness
scripture	4	trust
probationary	4	
preparatory	4	anticipation
tithes	4	
wish	4	
privily	4	
nehors	4	
fourteenth	4	
unbelieving	4	
undertaken	4	
marveled	4	
rebuked	4	
synagogue	4	
bordering	4	
correspondence	4	anticipation, positive
saving	4	
heaps	4	
sixteenth	4	
seventeenth	4	
conquered	4	
elected	4	
stubbornness	4	
experiment	4	anticipation, surprise
swell	4	
sprouteth	4	
tried	4	
slothful	4	
error	4	negative, sadness
plunderings	4	
sober	4	
justly	4	
sinner	4	anger, disgust, fear, negative, sadness
least	4	
intention	4	
dreadful	4	anger, anticipation, disgust, fear, negative, sadness
dangerous	4	fear, negative
title	4	positive, trust
christians	4	
believers	4	
amalickiahites	4	
compel	4	
camps	4	
fraud	4	anger, negative
towers	4	
disappointed	4	anger, disgust, negative, sadness
ditch	4	
strongest	4	
twentieth	4	
height	4	
settled	4	
silence	4	
harass	4	anger, disgust, negative
maintaining	4	
supply	4	positive
teomner	4	
cement	4	anticipation, trust
ripening	4	
fault	4	negative, sadness
slippery	4	
society	4	
forbid	4	negative, sadness
deserted	4	anger, disgust, fear, negative, sadness
subsist	4	negative
hen	4	
chickens	4	
salt	4	
thieves	4	
knelt	4	
unworthily	4	
amos	4	
ahah	4	
amnigaddah	4	
kish	4	
corom	4	
nimrod	4	
slept	4	
prophesieth	3	
pillar	3	
concourses	3	
visions	3	
consisted	3	
visionary	3	anticipation, joy, positive, trust
imaginations	3	
dealings	3	trust
hilt	3	
gird	3	
held	3	
complained	3	
eve	3	
partook	3	
pressing	3	
fingers	3	
holding	3	
wandering	3	
parent	3	
prepareth	3	
accord	3	positive, trust
hosanna	3	
condescension	3	anger, disgust, negative, sadness
quaking	3	
rememberest	3	
broad	3	
loathsome	3	anger, disgust, negative
apostle	3	positive, trust
considered	3	
nourishment	3	positive
directions	3	
difficult	3	fear
traveling	3	positive
chasten	3	
eastward	3	
wade	3	
plenty	3	
murmurings	3	
provide	3	positive, trust
fool	3	disgust, negative
blinded	3	negative
driving	3	
easiness	3	
swift	3	positive
pained	3	fear, negative, sadness
consuming	3	
rudeness	3	
steer	3	
goat	3	
instruction	3	positive, trust
further	3	
kindness	3	positive
yieldeth	3	
crucified	3	
opening	3	
groanings	3	
former	3	
suddenly	3	surprise
hidden	3	negative
transgressor	3	
refrain	3	
prosperous	3	joy, positive
joyful	3	joy, positive, trust
queens	3	
lick	3	disgust, negative
lawful	3	positive, trust
oppress	3	anger, disgust, fear, negative, sadness
obscurity	3	negative
popular	3	
lusts	3	
safely	3	
sparing	3	
views	3	
accused	3	anger, fear, negative
acted	3	
fowls	3	
spokesman	3	trust
encompassed	3	
trusted	3	
bold	3	positive
block	3	
flint	3	
idle	3	
exhorted	3	
rivers	3	
fish	3	
stink	3	disgust, negative
justifieth	3	
desert	3	anger, disgust, fear, negative, sadness
dregs	3	
sorry	3	
bestow	3	
uncleanness	3	
executeth	3	
knocketh	3	
milk	3	
price	3	
famines	3	
pestilences	3	
cheer	3	anticipation, joy, positive, surprise, trust
philistines	3	
please	3	
humbleth	3	
lofty	3	negative
looks	3	
cedars	3	
honorable	3	positive, trust
provoke	3	
rewarded	3	
ancients	3	
grind	3	
ornaments	3	
changeable	3	anticipation, surprise
refuge	3	
song	3	
oppression	3	anger, disgust, fear, negative, sadness
inhabitant	3	
fat	3	disgust, negative, sadness
justify	3	
carcasses	3	
ensign	3	positive
roar	3	
lions	3	
fly	3	
butter	3	
uttermost	3	
valleys	3	
sending	3	
familiar	3	positive, trust
walked	3	
harvest	3	anticipation, joy, positive
shoulder	3	positive, trust
confused	3	
rolled	3	
wonderful	3	joy, positive, surprise, trust
fatherless	3	
lifting	3	
manasseh	3	
unrighteous	3	
visitation	3	negative
assyrian	3	
images	3	
valiant	3	positive
reprove	3	
cockatrice	3	
den	3	
islands	3	
shout	3	anger, surprise
melt	3	
creatures	3	
dragons	3	
purposed	3	
messengers	3	
persuaded	3	
privileged	3	joy, positive, trust
heathen	3	fear, negative
besides	3	
clay	3	
pacify	3	
hearkeneth	3	
sandy	3	
likewise	3	
showeth	3	
repenting	3	
gotten	3	
wholly	3	
knock	3	
respect	3	anticipation, joy, positive, trust
provocation	3	anger, negative
appeareth	3	
wound	3	anger, fear, negative, sadness
glance	3	
relief	3	positive
arouse	3	anticipation, positive
faculties	3	
fornication	3	negative
attain	3	
unfold	3	anticipation, positive
dug	3	
finally	3	anticipation, disgust, joy, positive, surprise, trust
sherem	3	
flattery	3	
hence	3	
confessed	3	
best	3	
solemn	3	
wanderers	3	
strugglings	3	
fixed	3	trust
cimeter	3	
goats	3	
javelin	3	
chemish	3	
admonished	3	
preservation	3	
director	3	positive, trust
render	3	positive
moment	3	
indebted	3	
served	3	
beware	3	anticipation, fear, negative
awaken	3	
breast	3	
situation	3	
atoneth	3	
availeth	3	
atoning	3	
submissive	3	
nothingness	3	negative, sadness
comprehend	3	positive
raiment	3	
begging	3	negative
covet	3	negative
retaining	3	
administering	3	
wants	3	
agree	3	positive
disposition	3	
stranger	3	fear, negative
intents	3	
wearied	3	
tax	3	negative, sadness
treaty	3	
sole	3	
amount	3	
corn	3	
rust	3	negative
provided	3	
unfolding	3	
fleeth	3	
spy	3	
relate	3	
idolatrous	3	
glut	3	disgust, negative
tilling	3	
clubs	3	
spin	3	
toil	3	
fatlings	3	
ornamented	3	positive
apart	3	
breastwork	3	
jealous	3	anger, disgust, negative
disguise	3	
cheek	3	
attempted	3	
continued	3	
acquainted	3	
breaketh	3	
published	3	
publishing	3	
teeth	3	
release	3	
infested	3	
clapped	3	
added	3	
week	3	
ignorant	3	disgust, negative
secretly	3	
waiting	3	
stolen	3	anger, negative
disturbance	3	anger, fear, negative, sadness, surprise
gladly	3	
considering	3	
asleep	3	
reading	3	positive
sinful	3	anger, disgust, fear, negative, sadness
different	3	
whomsoever	3	
trump	3	surprise
circumspectly	3	
inflicted	3	
cases	3	
dissension	3	anger, negative
wading	3	
human	3	
request	3	
fastened	3	
rightly	3	positive
teareth	3	
business	3	
warfare	3	anger, fear, negative, sadness
acknowledged	3	
termed	3	
persons	3	
aware	3	
amnor	3	
burying	3	
foreheads	3	
shorn	3	
lamentations	3	
redeeming	3	
remorse	3	negative, sadness
defiance	3	anger, disgust, fear, negative
stained	3	
felt	3	
stripped	3	anger, anticipation, disgust, fear, negative, sadness
hour	3	
gross	3	disgust, negative
although	3	
tolerable	3	
existence	3	positive
conversed	3	
aminadi	3	
kinsfolk	3	
devices	3	
enable	3	positive, trust
owed	3	
evidences	3	
seon	3	
twice	3	
disturbances	3	
supreme	3	positive
meant	3	
cherubim	3	
void	3	
frustrated	3	anger, negative
converse	3	
ordinance	3	trust
outer	3	
scent	3	
pouring	3	
discern	3	
prostrate	3	
offend	3	anger, disgust, negative
joining	3	
distance	3	
praised	3	joy, positive
threw	3	
enlightened	3	
battles	3	
despair	3	anger, disgust, fear, negative, sadness
tremendous	3	
stole	3	
management	3	positive, trust
usurp	3	anger, negative
unknown	3	anticipation, fear, negative
swelling	3	fear, negative
corianton	3	
whilst	3	
onidah	3	
preparation	3	anticipation
necessary	3	
swelleth	3	
fowl	3	
jot	3	
tittle	3	
directed	3	
direct	3	
unworthiness	3	
worried	3	negative, sadness
weeping	3	sadness
fearful	3	fear, negative, sadness
murderous	3	anger, disgust, fear, negative, sadness, surprise
thick	3	
remaining	3	
shielded	3	
token	3	
headed	3	
antipas	3	
embassy	3	
stabbed	3	
weakest	3	
strengthening	3	joy, positive, trust
rebuilt	3	
stationed	3	
retreated	3	
filling	3	
single	3	
seat	3	
nobility	3	anticipation, positive, trust
valiantly	3	
vigor	3	positive
fresh	3	
stronghold	3	
waged	3	
capable	3	
wage	3	
guarded	3	trust
front	3	
halted	3	
miraculous	3	joy, positive, surprise
recovered	3	
retired	3	
sail	3	
succeeded	3	
cezoram	3	
aminadab	3	
overshadowing	3	
unspeakable	3	fear, negative
cain	3	
author	3	positive, trust
seezoram	3	
eightieth	3	
graves	3	
noble	3	positive, trust
railing	3	
tribe	3	trust
howling	3	
howlings	3	
sacrifices	3	disgust, fear, negative, sadness
openly	3	
anoint	3	
mote	3	
beam	3	joy, positive
fulfilleth	3	
tossed	3	
windows	3	
serveth	3	
scroll	3	
spurn	3	
traffic	3	
shim	3	
shem	3	
calamity	3	sadness
imagined	3	
doubting	3	negative
imperfection	3	negative
hebrew	3	
seth	3	
enticeth	3	
meekness	3	
sherrizah	3	
manifesting	2	
jun	2	
leaves	2	
warns	2	
travels	2	
confoundeth	2	
goodly	2	positive
luster	2	joy, positive
dreams	2	
shore	2	
emptied	2	
dreamed	2	
consult	2	trust
lot	2	
lust	2	anticipation, negative
pharaoh	2	
crept	2	
slayeth	2	
seize	2	fear, negative
fears	2	
perishing	2	fear, negative, sadness
constraineth	2	
methought	2	
dreary	2	negative, sadness
scorn	2	anger, negative
heeded	2	
rely	2	
latchet	2	
compared	2	
remnants	2	
nazareth	2	
dove	2	anticipation, joy, positive, trust
noises	2	
ministers	2	
mists	2	
hardeneth	2	
divideth	2	
bindeth	2	
scarlets	2	
contains	2	
faculty	2	positive, trust
justified	2	
speakest	2	
spindles	2	
pointed	2	
direction	2	
shazer	2	
fertile	2	positive
springs	2	
thinking	2	
raw	2	
suck	2	negative
sojourn	2	
bellows	2	anger
toiled	2	
enjoyed	2	
laden	2	negative
tasks	2	
manna	2	positive
quench	2	
scattering	2	
raiseth	2	
destroyeth	2	
curseth	2	
footstool	2	
flying	2	fear, positive
bitten	2	
simpleness	2	
rough	2	
throw	2	
harshness	2	anger, fear, negative
threatened	2	
sailed	2	
gives	2	
rejecting	2	
byword	2	
idol	2	positive
heardest	2	
refined	2	
chaldeans	2	
hadst	2	
flow	2	positive
quiver	2	fear, negative
despiseth	2	
abhorreth	2	
acceptable	2	positive
sucking	2	
ornament	2	
contendeth	2	
sooner	2	
later	2	
ensnare	2	
perverted	2	disgust, negative
calves	2	
stall	2	disgust
numbereth	2	
pasture	2	positive
warning	2	fear
molest	2	
passeth	2	
woe	2	disgust, fear, negative, sadness
displeasure	2	disgust, negative
restrain	2	anger, fear, negative
disturb	2	
offereth	2	
importance	2	anticipation, positive
layeth	2	
compound	2	
lengthened	2	
mediator	2	anticipation, positive, trust
establishing	2	
remembering	2	
feelings	2	
pondereth	2	
sorroweth	2	
beset	2	
bidden	2	
slacken	2	
belongs	2	
warn	2	anticipation, fear, negative, surprise, trust
ores	2	
enticing	2	
blackness	2	fear, negative, sadness
subtlety	2	
protector	2	positive, trust
divorcement	2	
covering	2	
waketh	2	
rebellious	2	
spitting	2	
sparks	2	
vanish	2	surprise
revilings	2	
worm	2	anticipation, negative, surprise
grass	2	
duration	2	
crumble	2	
beguiled	2	
incorruptible	2	
transgresseth	2	
awfulness	2	
yielding	2	
enticings	2	
satisfy	2	
condescensions	2	
dispersion	2	negative
divine	2	
proving	2	
amoz	2	
spears	2	
soothsayers	2	
fenced	2	anger
loftiness	2	
holes	2	
ariseth	2	
terribly	2	sadness
tops	2	
accounted	2	
counselor	2	positive, trust
babes	2	
sodom	2	
oppressors	2	
haughty	2	anger, negative
tinkling	2	
bravery	2	positive
bracelets	2	
legs	2	
jewels	2	
suits	2	
lament	2	disgust, fear, negative, sadness
comely	2	
purged	2	
daytime	2	
touching	2	
clouds	2	
regard	2	
enlarged	2	
pomp	2	negative
consumeth	2	
blossoms	2	
slumber	2	
bent	2	
hoofs	2	
roaring	2	
safe	2	joy, positive, trust
uzziah	2	
seraphim	2	
indeed	2	
wasted	2	anger, disgust, negative
toward	2	
confederate	2	positive, trust
fuller	2	
quiet	2	positive, sadness
vex	2	
heights	2	
immanuel	2	
bee	2	anger, fear
hired	2	
oxen	2	
roll	2	
conceived	2	
forasmuch	2	
overflow	2	negative
reach	2	
confederacy	2	
dread	2	anticipation, fear, negative
sanctuary	2	anticipation, joy, positive, trust
dimness	2	
lightly	2	
afterwards	2	
fuel	2	
prince	2	positive
zeal	2	anticipation, joy, positive, surprise, trust
smiteth	2	
