Word	Count	Emotions
guilt	6	disgust, negative, sadness
righteousness	6	
nation	6	trust
canaan	6	
moses	6	
track	5	anticipation
early	5	
upper	5	
times	5	
current	5	
source	5	
fact	5	trust
standard	5	
muse	5	
beginning	5	
adventurous	5	positive
support	5	
providence	5	
opposed	5	anger, fear, negative
aim	5	
hurled	5	
headlong	5	
vanquished	5	
confounded	5	negative
dungeon	5	fear, negative
sides	5	
myriads	5	
repent	5	fear, positive
disdain	5	anger, disgust, negative
experience	5	
apostate	5	
embattled	5	
upheld	5	
conqueror	5	
service	5	
gloomy	5	negative, sadness
undergo	5	
suffering	5	disgust, fear, negative, sadness
means	5	
inmost	5	
angry	5	anger, disgust, negative
impetuous	5	
occasion	5	
satiate	5	
offend	5	anger, disgust, negative
repair	5	
resolution	5	
nearest	5	
blazed	5	
den	5	
stature	5	
dusky	5	
stygian	5	
farewell	5	
dwells	5	
friends	5	
share	5	anticipation, joy, positive, trust
mansion	5	
extremes	5	
circumference	5	
lands	5	
endured	5	
inflamed	5	
princes	5	
yours	5	
ensigns	5	
discern	5	
abashed	5	
perceive	5	positive, trust
plight	5	anticipation, disgust, fear, negative, sadness
hovering	5	
populous	5	
godlike	5	
rebellion	5	anger, disgust, fear
got	5	
greatest	5	
adored	5	
children	5	
content	5	joy, positive, trust
beguiled	5	
lament	5	disgust, fear, negative, sadness
upward	5	
reared	5	
burn	5	
odious	5	anger, disgust, fear, negative
belial	5	
reigned	5	
glittering	5	positive
tore	5	
spears	5	
retreat	5	
files	5	
darts	5	
eminent	5	positive
faded	5	
cheek	5	
waiting	5	
fault	5	negative, sadness
hopes	5	
monarch	5	
submission	5	
din	5	negative
royal	5	
admiring	5	
bane	5	anger, disgust, fear, negative
perform	5	
veins	5	
breathes	5	
voices	5	
blazing	5	
exalted	5	joy, positive, trust
orders	5	
thrown	5	
dropt	5	
ride	5	
dews	5	
smallest	5	
reduced	5	
pearl	5	
strive	5	anticipation
covert	5	
debate	5	positive
wiles	5	
longing	5	anticipation, sadness
proper	5	positive
rear	5	negative
reduce	5	
urged	5	
excels	5	
surprise	5	fear, joy, positive, surprise
break	5	surprise
confound	5	negative
purge	5	fear, negative
cure	5	
wounds	5	
threatening	5	anger, disgust, fear, negative
tempest	5	anger, anticipation, fear, negative, sadness, surprise
satisfied	5	joy, positive
latter	5	
promise	5	joy, positive, trust
humble	5	disgust, negative, positive, sadness
forced	5	fear, negative
impossible	5	negative, sadness
doth	5	
skill	5	
hoarse	5	negative
titles	5	
extend	5	positive
interrupt	5	anger, negative, surprise
tempt	5	
oppose	5	negative
profound	5	
wakeful	5	
deliverance	5	anticipation, joy, positive, trust
offer	5	positive
extol	5	
failed	5	
despised	5	
cheerful	5	joy, positive, surprise
snow	5	
shower	5	
notes	5	
rational	5	positive, trust
entertain	5	joy, positive
foreknowledge	5	
pleasing	5	
patience	5	anticipation, positive, trust
squadrons	5	
continent	5	
warmth	5	
caves	5	
prodigious	5	positive
solitary	5	
waist	5	
asked	5	
hair	5	
cried	5	
bids	5	
graces	5	
remained	5	
embraces	5	
befallen	5	
smile	5	joy, positive, surprise, trust
famine	5	negative, sadness
rejoiced	5	
confined	5	anger, disgust, fear, negative, sadness
chariots	5	
hot	5	anger
heavy	5	
warring	5	
causes	5	
meets	5	
spy	5	
path	5	
springs	5	
continued	5	
guard	5	fear, positive, trust
vessel	5	
port	5	
dwelt	5	
vital	5	positive
lamp	5	
haunt	5	fear, negative
flow	5	positive
sincere	5	positive, trust
constant	5	positive, trust
brightest	5	
fragrance	5	
elect	5	positive, trust
nought	5	
sins	5	
pay	5	anticipation, joy, positive, trust
redeem	5	
unsought	5	
guilty	5	anger, negative, sadness
dying	5	anger, disgust, fear, negative, sadness
equally	5	positive
harps	5	
fond	5	
fondly	5	
planets	5	
diamond	5	joy, positive
tribes	5	
glistering	5	
bears	5	
horizon	5	anticipation, positive
constellations	5	
station	5	
rays	5	
employed	5	
flowing	5	
regent	5	positive, trust
hasted	5	
hemisphere	5	
deserved	5	positive
thanks	5	
quit	5	negative
pardon	5	positive
planted	5	
bowers	5	
interposed	5	
dispersed	5	
airs	5	disgust, negative
tresses	5	
mysterious	5	anticipation, fear, surprise
boughs	5	
savoury	5	
sly	5	anger, disgust, fear, negative
grass	5	
unfold	5	anticipation, positive
loth	5	
wrong	5	negative
odds	5	
answering	5	
solace	5	positive
shed	5	negative
theirs	5	
gait	5	
diurnal	5	
western	5	
accompanied	5	
possession	5	anger, disgust, fear, negative
framed	5	
verdant	5	positive
avenged	5	
talk	5	positive
shadowy	5	
blown	5	
message	5	
impaired	5	
contest	5	
approached	5	
stern	5	negative
desolate	5	
army	5	
triumphant	5	anticipation, joy, positive, trust
crest	5	
parting	5	sadness
reed	5	
gazed	5	
absence	5	fear, negative, sadness
declare	5	
friend	5	joy, positive, trust
fulfilled	5	
six	5	
confess	5	negative, positive, trust
drink	5	
places	5	
sustained	5	
keen	5	
proceed	5	
acceptance	5	positive
delighted	5	anticipation, joy, positive, surprise
cherubick	5	
omnipotence	5	fear, negative, positive
abdiel	5	
depart	5	anticipation, sadness
obvious	5	positive, trust
feast	5	
addressed	5	
despite	5	
seeks	5	
pace	5	
approaching	5	anticipation
presumed	5	
expressed	5	
resign	5	anger, disgust, fear, negative, sadness
separate	5	
faces	5	
befel	5	
story	5	
concern	5	
temperance	5	positive
wherever	5	
passing	5	
displeased	5	anger, disgust, fear, negative, sadness
beget	5	
rib	5	
snake	5	disgust, fear, negative
prayers	5	
according	4	
months	4	
condition	4	
accepted	4	
regain	4	
chosen	4	positive
brook	4	
soar	4	
pregnant	4	
tract	4	fear
equalled	4	
ambitious	4	
adamantine	4	
dismay	4	anger, anticipation, fear, negative, sadness, surprise
ken	4	positive
discover	4	
beelzebub	4	
realms	4	
knee	4	
terror	4	fear, negative
perish	4	fear, negative, sadness
pains	4	negative
avail	4	
whereto	4	
doing	4	
pervert	4	anger, disgust, negative
succeed	4	anticipation, joy, positive, surprise, trust
storm	4	anger, negative
red	4	
casts	4	
afflicted	4	negative
consult	4	trust
extended	4	
floating	4	
fables	4	
swim	4	anticipation, fear, joy, positive
rind	4	
chained	4	
torn	4	negative
thundering	4	anger, fear, negative
recovered	4	
sufferance	4	
farthest	4	
equals	4	
foiled	4	negative
fears	4	
edge	4	
raged	4	
assaults	4	
revive	4	anticipation, negative, positive
prostrate	4	
pernicious	4	anger, fear, negative, sadness
shoulders	4	
descry	4	
brooks	4	
scattered	4	
vexed	4	
abject	4	disgust, negative
resounded	4	
potentates	4	
sworn	4	
beholds	4	
arise	4	
sleeping	4	
darkened	4	fear, negative, sadness
frozen	4	
band	4	
seats	4	
sanctuary	4	anticipation, joy, positive, trust
moloch	4	
cries	4	
israel	4	
syrian	4	
essence	4	
cumbrous	4	
dilated	4	
execute	4	
airy	4	
bowing	4	
bestial	4	disgust, fear, negative
bowed	4	
queen	4	
horns	4	
unsung	4	negative
allured	4	
daughters	4	
passions	4	
flat	4	
worshippers	4	
disguised	4	
composed	4	positive
doubled	4	
bleating	4	
wine	4	
brood	4	
cliff	4	fear
hesperian	4	
glimpse	4	
warlike	4	anger, fear, negative
tall	4	
metal	4	
blowing	4	
depth	4	positive, trust
valour	4	
chase	4	negative
knights	4	
flung	4	
stately	4	positive
ranks	4	
inglorious	4	
consent	4	
concealed	4	anticipation, fear, negative, surprise
provoked	4	
produce	4	
cover	4	trust
defiance	4	anger, disgust, fear, negative
ore	4	
mammon	4	
pavement	4	trust
wondrous	4	positive
blast	4	anger, fear, negative, surprise
pillars	4	
lamps	4	
architect	4	
isle	4	
capital	4	
summons	4	negative
thronged	4	
pour	4	
read	4	
gorgeous	4	joy, positive
showers	4	
horror	4	anger, disgust, fear, negative, sadness, surprise
abhorred	4	
exercise	4	
dangerous	4	fear, negative
graceful	4	positive
fairer	4	
person	4	
conjecture	4	anticipation
purest	4	
intellectual	4	positive
decreed	4	
amain	4	
refuge	4	
everlasting	4	positive
deceive	4	anger, disgust, negative, sadness
frustrate	4	anger, disgust, negative, sadness
vile	4	
raging	4	anger, disgust, fear, negative
familiar	4	positive, trust
peaceful	4	anticipation, joy, positive, surprise, trust
argues	4	
relent	4	
hymns	4	
desert	4	anger, disgust, fear, negative, sadness
retain	4	trust
applause	4	joy, positive, surprise, trust
pillar	4	
doomed	4	fear, negative, sadness
banded	4	
curb	4	
siege	4	
rules	4	
confirmed	4	positive, trust
proposed	4	
augment	4	positive
synod	4	positive, trust
lift	4	
zone	4	
voyage	4	anticipation
conscious	4	
outrageous	4	surprise
devour	4	negative
adamant	4	
barred	4	negative
splendour	4	
difficulty	4	anger, fear, negative, sadness
refuse	4	negative
intend	4	trust
reply	4	
refused	4	negative, sadness
damned	4	negative
excites	4	
sleeps	4	
concord	4	positive, trust
cry	4	negative, sadness
ranged	4	
perplexed	4	negative
likeliest	4	
truce	4	joy, positive, trust
rapid	4	surprise
uproar	4	negative
grief	4	negative, sadness
furies	4	
tempting	4	
water	4	
roving	4	
conceived	4	
puts	4	
spicy	4	
reaching	4	
list	4	
labouring	4	
undaunted	4	
speaking	4	
tenfold	4	
indignation	4	anger, disgust, negative
levelled	4	
frown	4	negative, sadness
key	4	
swum	4	
likest	4	
attractive	4	
enamoured	4	
pitch	4	
transformed	4	
dismayed	4	
begot	4	
ceaseless	4	
bursting	4	
parent	4	
tempered	4	positive
dalliance	4	
joys	4	
supply	4	positive
hap	4	anticipation, surprise
broils	4	
excelled	4	
breadth	4	
ordain	4	
cross	4	anger, fear, negative, sadness
axle	4	
failing	4	anger, anticipation, fear, negative, sadness
instinct	4	
strait	4	
creeps	4	
wasteful	4	anger, disgust, negative, sadness
darksome	4	
lately	4	
stranger	4	fear, negative
pursuing	4	
defend	4	fear, positive
expanse	4	
bridge	4	
intercourse	4	positive
sapphire	4	
warbling	4	
blind	4	
bloom	4	anticipation, joy, positive, trust
outside	4	
bars	4	
trespass	4	anger, negative
falls	4	
resound	4	
question	4	positive
desires	4	
peculiar	4	
senses	4	
rigid	4	negative
quire	4	
disarmed	4	
attends	4	
admiration	4	joy, positive, trust
restored	4	
satisfy	4	
enjoying	4	anticipation, joy, positive, trust
exalt	4	anticipation, joy, positive, trust
manhood	4	positive
adoration	4	joy, positive, trust
fount	4	
resplendent	4	joy, positive
charming	4	positive
melodious	4	
skirts	4	
impressed	4	
rests	4	
stop	4	
saviour	4	
ridge	4	
hereafter	4	
aereal	4	
vapours	4	
likely	4	
talked	4	
tost	4	
waking	4	
goodly	4	positive
malign	4	anger, disgust, negative
longitude	4	
compared	4	
silver	4	
imagined	4	
terrestrial	4	
impure	4	disgust, negative
diffused	4	
played	4	
wore	4	
coloured	4	
quires	4	
bestowed	4	
wonderful	4	joy, positive, surprise, trust
timely	4	positive
requires	4	
snare	4	fear, negative
wakes	4	
afford	4	positive
easiest	4	
pierced	4	
bought	4	
demeanour	4	
denied	4	negative, sadness
cedar	4	
branching	4	
goodliest	4	
humid	4	
balmy	4	
spoils	4	
cheered	4	
odorous	4	
spouse	4	joy, positive, trust
brake	4	
disdained	4	
contempt	4	anger, disgust, fear, negative
eastward	4	
nectar	4	positive
wept	4	
lap	4	
vine	4	
murmuring	4	
myrtle	4	
girt	4	
seeming	4	
happiest	4	
downy	4	positive
lion	4	fear, positive
delights	4	
tyrant	4	anger, disgust, fear, negative, sadness
bounty	4	anticipation, joy, positive, trust
remember	4	
cave	4	
multitudes	4	
lighted	4	
minded	4	
corporeal	4	positive
glowed	4	
range	4	
require	4	
total	4	
warm	4	
shrub	4	
worm	4	anticipation, negative, surprise
slept	4	
herbs	4	
bed	4	
lodge	4	
encrease	4	
abstain	4	
wedded	4	
brother	4	positive, trust
embracing	4	
zephon	4	
asleep	4	
tells	4	
escaped	4	fear
taint	4	negative, sadness
discovered	4	
superfluous	4	negative
haughty	4	anger, negative
quelled	4	
brief	4	
smiling	4	joy, positive
couldst	4	
dissolve	4	
hallowed	4	
seal	4	positive, trust
threatened	4	
ripe	4	positive
commotion	4	anger, negative
prevent	4	fear
battles	4	
mounted	4	
rosy	4	positive
bough	4	
myrrh	4	
yields	4	
sweetest	4	
sets	4	
forbid	4	negative, sadness
fountains	4	
rapture	4	anticipation, joy, positive
lips	4	
needed	4	
acknowledge	4	
souls	4	
stalk	4	fear, negative
tedious	4	negative
nourishment	4	positive
excuse	4	negative
depraved	4	anger, anticipation, disgust, fear, negative, sadness
tending	4	
assigned	4	
obedient	4	
patriarch	4	
propitious	4	
desirous	4	positive
circles	4	
infused	4	
heir	4	
palace	4	
govern	4	positive, trust
becomes	4	
season	4	
rash	4	disgust, negative
intercept	4	
reproach	4	anger, disgust, negative, sadness
approved	4	
piety	4	positive
pushed	4	
numbered	4	
closed	4	
confidence	4	fear, joy, positive, trust
faint	4	
deem	4	
lodged	4	
gird	4	
repeated	4	
laughter	4	anticipation, joy, positive, surprise
understand	4	
sum	4	
beloved	4	
manifest	4	
unfeigned	4	
paternal	4	
divinely	4	
ascended	4	
stored	4	
belongs	4	
distinct	4	
returning	4	
rightly	4	positive
tongues	4	
proceeded	4	
observe	4	
begun	4	anticipation
dismiss	4	
glance	4	
pairs	4	
exact	4	
sanctity	4	
seventh	4	
reasoning	4	
society	4	
wife	4	
transported	4	
carnal	4	negative
take	4	
admit	4	
temptation	4	negative
eaten	4	
plaint	4	
natural	4	
raben	3	
attributed	3	
below	3	
caps	3	
thinking	3	
determine	3	
variety	3	
public	3	anticipation, positive
permission	3	positive
action	3	positive
probably	3	
characters	3	
meaning	3	
released	3	
restore	3	
oreb	3	
dost	3	
temples	3	
outspread	3	
assert	3	
trusted	3	
monarchy	3	
nine	3	
lasting	3	
throws	3	
obdurate	3	
deluge	3	fear, negative, sadness, surprise
sulphur	3	
unlike	3	
floods	3	
tempestuous	3	
discerns	3	
clothed	3	
transcendent	3	
enterprise	3	
dislike	3	anger, disgust, negative
study	3	positive
ignominy	3	
resolve	3	
tyranny	3	fear, negative, sadness
conduct	3	
rue	3	negative, sadness
invincible	3	
swallowed	3	
mightier	3	
errands	3	
speedy	3	positive
contrary	3	negative
recalled	3	
ministers	3	
pursuit	3	
sulphurous	3	
boundless	3	
glimmering	3	
harbour	3	
bulk	3	
scaly	3	negative
designs	3	
slope	3	
spires	3	
steers	3	
transports	3	
conceiving	3	
resting	3	
supernal	3	
archangel	3	
sovereign	3	trust
dispose	3	disgust
astonished	3	
dangers	3	
glass	3	
hewn	3	
azure	3	
torrid	3	negative
hatred	3	anger, disgust, fear, negative, sadness
broken	3	anger, fear, negative, sadness
amazement	3	
seize	3	fear, negative
posture	3	
drooping	3	negative
nile	3	
cope	3	
libyan	3	
sands	3	
squadron	3	
princely	3	anticipation, joy, positive, surprise, trust
records	3	
corrupted	3	
forsake	3	negative, sadness
deities	3	
altars	3	
abide	3	
jehovah	3	
profaned	3	
sacrifice	3	
unheard	3	
opprobrious	3	
vines	3	
bordering	3	
male	3	
feminine	3	
troop	3	
vows	3	
annual	3	
alienated	3	negative, sadness
earnest	3	positive
banks	3	
brutish	3	
scape	3	
borrowed	3	
marching	3	
vice	3	negative
courts	3	
luxurious	3	joy, positive
cities	3	
riot	3	anger, fear, negative
flown	3	
matron	3	positive, trust
avoid	3	fear, negative
rape	3	anger, disgust, fear, negative, sadness
enormous	3	
younger	3	
saturn	3	
snowy	3	
olympus	3	
helms	3	
phalanx	3	fear, trust
mood	3	
wanting	3	negative, sadness
mitigate	3	
painful	3	anger, disgust, fear, negative, sadness
awaiting	3	
impose	3	
giant	3	fear
prowess	3	
gesture	3	
ruined	3	anger, disgust, fear, negative, sadness
fellows	3	
withered	3	disgust, negative
blasted	3	
assayed	3	
weep	3	negative, sadness
repulse	3	
puissant	3	
exile	3	anger, fear, negative, sadness
tempted	3	
provoke	3	
elsewhere	3	
grisly	3	disgust, fear, negative
camp	3	
riches	3	
enjoyed	3	
bowels	3	disgust
admire	3	positive, trust
incessant	3	negative
cells	3	
boiling	3	
conveyance	3	
nook	3	
exhalation	3	
symphonies	3	
babylon	3	
magnificence	3	anticipation, joy, positive, trust
enshrine	3	
luxury	3	joy, positive
pile	3	
level	3	positive, trust
structure	3	positive, trust
residence	3	
fabled	3	
sheer	3	
industrious	3	
meanwhile	3	
attended	3	
champions	3	
defied	3	
swarmed	3	
surpass	3	
indian	3	
mirth	3	joy, positive
jocund	3	
incorporeal	3	
eminence	3	positive, trust
aspires	3	
displayed	3	
oppressed	3	
surer	3	
prosper	3	anticipation, joy, positive
fiercest	3	
lingering	3	
turning	3	
invented	3	
difficult	3	fear
consume	3	
alarm	3	fear, negative, surprise
inaccessible	3	negative
exploit	3	
dash	3	
incorruptible	3	
incapable	3	
repulsed	3	
spend	3	
unaware	3	negative
sitting	3	
consulting	3	
awaked	3	
caught	3	
hopeless	3	fear, negative, sadness
expelled	3	
subdues	3	
ordains	3	
contending	3	
laugh	3	joy, positive, surprise
shrink	3	fear, negative, sadness
punished	3	anger, anticipation, disgust, fear, negative, sadness
stir	3	
purer	3	
noxious	3	disgust, fear, negative
sloth	3	disgust, negative
servile	3	disgust, fear, negative, sadness
greatness	3	joy, positive, surprise, trust
reside	3	
thunders	3	
roar	3	
hidden	3	negative
invite	3	anticipation, joy, positive, surprise, trust
safety	3	
murmur	3	
assembly	3	positive, trust
noontide	3	
renounce	3	anger, negative
changing	3	
popular	3	
strictest	3	
determined	3	positive
plotting	3	
conquest	3	anger, fear, negative
expedition	3	anticipation, positive
invade	3	anger, fear, negative, sadness, surprise
seduce	3	negative
repenting	3	
abolish	3	anger, negative
confines	3	
opportune	3	joy, positive
arrive	3	anticipation
watching	3	
circumspection	3	
suspense	3	anticipation, fear, surprise
pondering	3	
convex	3	
plunged	3	
abortive	3	negative, sadness
tolerable	3	
respite	3	joy, positive, trust
slack	3	negative
winning	3	anticipation, disgust, joy, positive, sadness, surprise, trust
earn	3	positive
adventure	3	anticipation, positive
specious	3	
element	3	
renew	3	
wars	3	
acclaim	3	
presumptuous	3	anger, disgust, negative
irksome	3	
games	3	
van	3	
burns	3	
rend	3	negative
whirlwind	3	fear, negative
robe	3	
enthrall	3	
ravishment	3	
eloquence	3	positive
charms	3	
mazes	3	
triple	3	
habitation	3	
torrent	3	fear
rolls	3	
drinks	3	
storms	3	
gathers	3	
hurried	3	anticipation, negative
drop	3	
brink	3	
lip	3	
confused	3	
viewed	3	
lakes	3	
towering	3	anticipation, fear, positive
descried	3	
equinoctial	3	
cape	3	
brass	3	
kingly	3	
crown	3	
monster	3	fear, negative
trembled	3	
fugitive	3	anger, disgust, fear, negative, sadness, trust
snaky	3	
possesses	3	
combined	3	
recoiled	3	
afraid	3	fear, negative
averse	3	anger, disgust, fear, negative
viewing	3	
pensive	3	sadness
excessive	3	
issued	3	
forcible	3	
opposition	3	anger, negative
forewarn	3	
errand	3	anticipation, positive, trust
expose	3	anticipation, fear
vacant	3	
surcharged	3	
designed	3	
ghastly	3	disgust, fear, negative
maw	3	
agony	3	anger, fear, negative, sadness
instrument	3	
intricate	3	
bar	3	
hinges	3	
horse	3	trust
eldest	3	
anarchy	3	anger, fear, negative
fray	3	negative
surging	3	
crude	3	disgust, negative
sail	3	
rough	3	
tumult	3	anger, fear, negative, surprise
travel	3	
directed	3	
recompense	3	
faltering	3	
leading	3	trust
intestine	3	
spoil	3	disgust, negative
shock	3	anger, fear, negative, surprise
beset	3	
verge	3	anticipation, fear, negative
square	3	
wert	3	
bolder	3	
sunny	3	anticipation, joy, positive, surprise
voluntary	3	
harmonious	3	
vernal	3	joy, positive
cut	3	
presented	3	
utterance	3	
willing	3	
beholding	3	
assay	3	
belong	3	
making	3	
impulse	3	
foreseen	3	anticipation, positive
visibly	3	
sinful	3	anger, disgust, fear, negative, sadness
stony	3	
pray	3	anticipation, fear, joy, positive, surprise, trust
repentance	3	
deeper	3	
fealty	3	
affecting	3	
devote	3	
posterity	3	
intercessour	3	
ransom	3	anger, fear, negative
redemption	3	positive
finds	3	
offering	3	trust
lastly	3	
corruption	3	disgust, negative
spoiled	3	
glut	3	disgust, negative
absent	3	negative, sadness
reconcilement	3	
imputed	3	
dearly	3	
quitted	3	
humiliation	3	disgust, negative, sadness
knees	3	
hasten	3	
assembled	3	
compass	3	trust
reverent	3	
garlands	3	
jasper	3	
tuned	3	
introduce	3	
immutable	3	
shrine	3	
similitude	3	
effulgence	3	
necks	3	
strictly	3	
incline	3	trust
purposed	3	
inclined	3	
copious	3	
hymning	3	
gains	3	
barren	3	negative, sadness
lifeless	3	fear, negative, sadness
seeking	3	
empty	3	
dreamed	3	
giants	3	
white	3	
saint	3	anticipation, joy, positive, surprise, trust
lo	3	
gleam	3	
magnificent	3	anticipation, joy, positive, surprise, trust
rapt	3	joy, positive, surprise, trust
dare	3	anticipation, trust
wider	3	
behests	3	
peril	3	anticipation, fear, negative, sadness
foreign	3	negative
fleecy	3	
pause	3	
oblique	3	
inquire	3	
eccentrick	3	
compute	3	
informed	3	
twelve	3	
hermes	3	
drained	3	
virtuous	3	joy, positive, trust
humour	3	
colour	3	
objects	3	
whereby	3	
circled	3	
plume	3	
unspeakable	3	fear, negative
permissive	3	
wake	3	
glorify	3	anticipation, joy, positive, surprise, trust
contented	3	
report	3	
remembrance	3	
comprehend	3	positive
mass	3	
bidding	3	
quarters	3	
reflected	3	
fills	3	
enlighten	3	joy, positive, trust
abode	3	
lofty	3	negative
miss	3	
meridian	3	
ah	3	
lifted	3	
groan	3	disgust, negative, sadness
recall	3	
purchase	3	
practised	3	
conceal	3	negative, sadness
couched	3	
marked	3	positive
overgrown	3	negative
fir	3	
palm	3	
woody	3	
loaden	3	
blossoms	3	
showered	3	
stole	3	
entertained	3	joy, positive
sweets	3	anticipation, joy, positive
savage	3	anger, fear, negative
shepherds	3	
climb	3	
immortality	3	anticipation
kindly	3	
errour	3	
nice	3	
gums	3	
amiable	3	positive
mantling	3	
grape	3	
unite	3	
ceres	3	
young	3	
authority	3	positive, trust
reluctant	3	fear, negative
banished	3	anger, fear, negative, sadness
gardening	3	
sufficed	3	
youthful	3	
kid	3	
hasting	3	
lively	3	
resemblance	3	
fenced	3	anger
amity	3	
dwelling	3	
limits	3	
publick	3	
abhor	3	anger, disgust, fear, negative
rushing	3	
women	3	
liberal	3	negative, positive
merited	3	
manifold	3	
plants	3	
started	3	
sympathy	3	positive, sadness
stays	3	
flyest	3	
conjugal	3	
ignorance	3	negative
envious	3	negative
pleasures	3	
woes	3	
scornful	3	
piled	3	
armoury	3	
gliding	3	
autumn	3	
warriour	3	
circle	3	
vigilance	3	anticipation, positive, trust
morrow	3	anticipation
slunk	3	
dew	3	
rove	3	
idle	3	
doings	3	
unsightly	3	disgust, negative
conversing	3	
fragrant	3	positive
ancestor	3	
unborn	3	negative
ministring	3	
nourish	3	
leaf	3	
beauteous	3	
flourished	3	
insect	3	
decked	3	
genial	3	joy, positive
abundance	3	anticipation, disgust, joy, negative, positive, trust
unanimous	3	positive
likes	3	
domestick	3	
casual	3	
measured	3	positive, trust
watches	3	
ithuriel	3	
decline	3	negative
seise	3	
distempered	3	
revolted	3	
rebuke	3	negative
steed	3	
nimble	3	
prescribed	3	
esteem	3	joy, positive, sadness, trust
deserted	3	anger, disgust, fear, negative, sadness
seconded	3	
argue	3	anger, negative
military	3	fear
acknowledged	3	
drag	3	
facile	3	
heed	3	
load	3	
reached	3	
wrack	3	
scales	3	
scorpion	3	anger, disgust, fear, negative, surprise
permits	3	
bland	3	negative
fan	3	
matin	3	
paused	3	
worthier	3	
five	3	
watchful	3	positive, trust
joining	3	
methinks	3	
cleared	3	
prompt	3	
sweetness	3	positive
glide	3	anticipation, joy, positive
vocal	3	
fruitless	3	negative, sadness
adorn	3	
deigned	3	
marriage	3	anticipation, joy, positive, trust
swerve	3	fear, surprise
deceit	3	anger, disgust, fear, negative, sadness, surprise
delayed	3	negative
obstruct	3	anger, fear, negative
polar	3	
shadowed	3	
feathered	3	
behest	3	
vouchsafe	3	
pluck	3	
dispensed	3	
contrived	3	
coat	3	
inoffensive	3	
complete	3	
submiss	3	
choicest	3	
pomona	3	
flowerets	3	
altered	3	
heaped	3	
table	3	
danced	3	
spots	3	
minister	3	
willingly	3	positive
refined	3	
spheres	3	
consummate	3	positive
aspire	3	anticipation, joy, positive
understanding	3	positive, trust
fare	3	
caution	3	anger, anticipation, fear, negative
persevere	3	
attentive	3	positive, trust
applied	3	
ends	3	
hierarchies	3	
flows	3	
surfeit	3	
rememberest	3	
impart	3	positive, trust
dissent	3	
prepare	3	anticipation, positive
unwary	3	
associate	3	positive, trust
commanding	3	positive, trust
ambiguous	3	negative
derision	3	anger, disgust, negative
lucifer	3	
equality	3	joy, positive, trust
meeting	3	
possessed	3	anger, disgust, fear, negative
expected	3	anticipation
sayest	3	
dispute	3	anger, negative
transferred	3	
decrees	3	
obsequious	3	
news	3	
servant	3	negative, trust
scorned	3	
disputes	3	
deal	3	anticipation, joy, positive, surprise, trust
daring	3	positive
erroneous	3	negative
rebelled	3	
saidst	3	
noble	3	positive, trust
bended	3	
clamour	3	
wield	3	
legion	3	
unnamed	3	
plenteous	3	
callest	3	
imminent	3	anticipation, fear
entering	3	
humbled	3	positive, sadness
healed	3	
reins	3	
fluid	3	
otherwise	3	
disappeared	3	
omniscient	3	positive, trust
remedy	3	anticipation, joy, positive, trust
weapons	3	
preserve	3	positive
havock	3	
deliverer	3	
aright	3	
missed	3	
devise	3	
conception	3	
warriours	3	
instant	3	
betook	3	
civil	3	positive
game	3	
performed	3	
suffered	3	
prevail	3	anticipation, joy, positive
triumphal	3	
drowned	3	
sinless	3	
deign	3	
listening	3	
dwellings	3	
sapience	3	
attendant	3	positive, trust
purged	3	
distemper	3	
immediately	3	anticipation, negative, positive
crept	3	
repairing	3	
graze	3	
draws	3	
shores	3	
summed	3	
neck	3	
sixth	3	
trace	3	
swarming	3	
subtlest	3	
eatest	3	
withdraw	3	negative, sadness
largely	3	
attains	3	
studious	3	
infers	3	
thinkest	3	
thwart	3	negative, surprise
belief	3	
fully	3	positive, trust
sends	3	
sweat	3	fear
operation	3	fear, trust
provided	3	
language	3	
self	3	
benign	3	joy, positive
forego	3	negative
seeing	3	
actions	3	
restrained	3	fear
choosing	3	
nights	3	
destroying	3	anger, fear, negative, sadness
styled	3	
slime	3	disgust
repaid	3	
dress	3	
enjoined	3	
houshold	3	
paths	3	
dishonour	3	
imperfect	3	
obeys	3	
rude	3	
guiltless	3	
rome	3	
scent	3	
blithe	3	
effects	3	
hurt	3	anger, fear, negative, sadness
derived	3	
permit	3	
displeasure	3	disgust, negative
savour	3	
lets	3	
redeemer	3	
government	3	fear, negative
greatly	3	
bread	3	
taken	3	
slain	3	
appeased	3	
ravenous	3	anger, fear, negative, sadness
encamped	3	
bloody	3	anger, disgust, fear, negative, sadness
dismissed	3	
grievous	3	anger, fear, negative, sadness
corrupt	3	negative
beg	3	negative, sadness
distress	3	anger, disgust, fear, negative, sadness, surprise
recovering	3	
wretched	3	disgust, negative, sadness
childless	3	
unworthy	3	disgust, negative
faults	3	
contrite	3	
judgements	3	
patiently	3	
kingdoms	3	
invoked	3	
select	3	
salvation	3	anticipation, joy, positive, trust
worldly	3	
vouchsafes	3	
david	3	
release	2	
john	2	disgust, negative
actually	2	
managed	2	
convince	2	anticipation, positive, trust
copy	2	negative
convert	2	positive
etexts	2	
fool	2	disgust, negative
case	2	fear, negative, sadness
translated	2	
searches	2	
professor	2	positive, trust
unwilling	2	
finding	2	
subscribed	2	
happened	2	
properly	2	
edition	2	anticipation
cards	2	
keyboard	2	
around	2	
type	2	
slowly	2	
sinai	2	
shepherd	2	positive, trust
oracle	2	anticipation, positive, trust
invoke	2	anticipation
prose	2	
prefer	2	positive, trust
instruct	2	positive, trust
brooding	2	
justify	2	
favoured	2	
